,subject,set,pattern,visible_complexity_rating,imagined_complexity_rating,rtime,trial,LSC,intricacy,num_colours,num_revealed,underlying_LSC,underlying_intricacy
1887,jczjooq8,2,68,60,74,6015,28,0.3710535513609415,20,3,12,0.7758467648914809,36.0
1888,jczjooq8,2,67,8,24,10049,29,0.3908410421433057,6,2,12,0.0218120056481487,5.0
1889,jczjooq8,2,63,62,70,4273,30,0.2621302066272348,22,3,11,0.9765683593847632,112.0
1890,jczjooq8,2,90,69,79,5561,31,0.7255347631242008,38,3,21,0.7266153533971146,106.0
1891,jczjooq8,2,76,68,77,4273,32,0.4913445462137542,25,3,15,0.8573276323656119,39.0
1892,jczjooq8,2,105,82,87,4061,33,1.097774230811072,89,3,32,0.9297137410864044,113.0
1893,jczjooq8,2,99,47,52,6077,34,0.8629008547411311,69,3,44,0.971016706825666,108.0
1894,jczjooq8,2,106,55,63,6767,35,1.0623836132190436,121,3,27,0.8434276513958406,126.0
1895,jczjooq8,2,87,46,54,4539,36,0.6964658621109567,36,3,21,0.8559935464734297,29.0
1896,jczjooq8,2,107,57,57,6115,37,1.1333085532433815,131,3,67,0.9676097794179505,134.0
1897,jczjooq8,2,79,42,54,4415,38,0.6063491251349904,26,3,16,0.9668164998304252,98.0
1898,jczjooq8,2,83,37,45,4281,39,0.6421850319325081,19,3,27,0.916858816679865,28.0
1899,jczjooq8,2,70,38,47,4327,40,0.4108983617670244,12,3,30,0.6866368918045108,27.0
1900,jczjooq8,2,80,26,40,4399,41,0.6047254368348421,28,3,18,0.7540329631872313,74.0
1901,jczjooq8,2,77,47,61,4819,42,0.5006900072129126,26,3,11,0.7266153533971146,106.0
1902,jczjooq8,2,86,57,65,4179,43,0.6833524476814347,40,3,25,0.9748770128126518,94.0
1903,jczjooq8,2,85,52,52,6375,44,0.7200837345528227,15,3,45,0.9085637425139398,12.0
1904,jczjooq8,2,61,3,3,11869,45,0.2340404904357064,8,3,75,0.1179472434569747,7.0
1905,jczjooq8,2,64,13,34,7359,46,0.3064124398034145,7,2,7,0.5126409163433703,32.0
1906,jczjooq8,2,72,45,57,4359,47,0.4394454839150852,19,3,8,0.961979984373074,37.0
1907,jczjooq8,2,97,8,10,7408,48,0.9285807695435256,15,3,64,0.436944813114559,3.0
1908,jczjooq8,2,89,46,53,4321,49,0.7194268972075625,40,3,35,0.946626538265491,63.0
1909,jczjooq8,2,82,30,38,5477,50,0.6144556771986371,35,3,23,0.1503843675749793,26.0
1910,jczjooq8,2,98,47,55,4045,51,0.9062850759227804,30,3,44,0.8820969625736855,30.0
1911,jczjooq8,2,65,48,61,4189,52,0.3092511907403419,10,3,8,0.8237862528535181,22.0
1912,jczjooq8,2,73,13,14,6821,53,0.5054080072319812,5,3,35,0.377464279124328,11.0
1913,jczjooq8,2,66,46,52,3781,54,0.3348875451841893,9,3,10,0.8325060520687275,70.0
1914,jczjooq8,2,80,47,53,4757,55,0.6047254368348421,28,3,18,0.7540329631872313,74.0
1915,jczjooq8,2,92,49,58,5101,56,0.7804751118505173,47,3,36,0.7861743337667199,48.0
1916,jczjooq8,2,94,48,55,6657,57,0.8218508360546457,34,3,50,0.7973260104912844,32.0
1917,jczjooq8,2,60,47,64,6649,58,0.1803364021292067,9,3,3,0.9668164998304252,98.0
1918,jczjooq8,2,108,46,62,6009,59,1.3064747141393078,167,3,37,0.8434276513958406,126.0
1919,jczjooq8,2,62,53,77,7095,60,0.2438849935631821,9,3,5,0.1179472434569747,7.0
1920,kx1qrung,1,18,52,53,30891,1,0.4408743309460485,17,3,9,0.7540329631872313,74.0
1921,kx1qrung,1,3,86,86,17261,2,0.9417446189245124,131,2,81,0.9417446189245124,131.0
1922,kx1qrung,1,6,25,25,67719,3,0.1876405528433906,6,3,3,0.9005890912789549,59.0
1923,kx1qrung,1,37,74,73,27085,4,0.8052085886012976,32,3,36,0.759619233755914,38.0
1924,kx1qrung,1,31,71,71,9785,5,0.6130415859539543,74,3,35,0.8434276513958406,126.0
1925,kx1qrung,1,5,28,27,15308,6,0.156049862497609,14,3,4,0.714319788998292,186.0
1926,kx1qrung,1,35,71,71,23393,7,0.7723177389186597,33,3,36,0.8013583542890702,29.0
1927,kx1qrung,1,41,78,79,13402,8,0.8639526186508597,14,3,73,0.6846668431999672,7.0
1928,kx1qrung,1,22,15,14,16697,9,0.5122615892207323,23,3,11,0.5366913127546721,30.0
1929,kx1qrung,1,27,72,73,9203,10,0.623626006950254,24,3,15,0.8573276323656119,39.0
1930,kx1qrung,1,51,15,14,30257,11,1.071057236425062,144,3,40,0.3726122402818334,114.0
1931,kx1qrung,1,16,32,31,14954,12,0.4162224756014276,9,3,25,0.9085637425139398,12.0
1932,kx1qrung,1,48,62,62,17187,13,0.9169710325390452,109,3,65,0.8434276513958406,126.0
1933,kx1qrung,1,45,75,75,10161,14,0.9093384157108588,61,3,27,0.961979984373074,37.0
1934,kx1qrung,1,15,80,81,37161,15,0.3754102726299531,27,3,7,0.9765683593847632,112.0
1935,kx1qrung,1,34,86,87,9323,16,0.6906282766265875,63,3,41,0.9765683593847632,112.0
1936,kx1qrung,1,17,85,86,12345,17,0.4300659169654007,18,3,24,0.9217867638198928,45.0
1937,kx1qrung,1,43,83,84,31290,18,0.9251247704584132,21,3,40,0.6846668431999672,7.0
1938,kx1qrung,1,4,0,0,14898,19,0.0956678954281365,4,3,2,0.8237862528535181,22.0
1939,kx1qrung,1,8,4,3,14019,20,0.3340693395882899,3,2,19,0.211232953257335,5.0
1940,kx1qrung,1,13,74,74,14760,21,0.3752558173901754,9,3,74,0.2255708268386491,6.0
1941,kx1qrung,1,33,72,72,19146,22,0.7010989416371628,43,3,34,0.9021786191903493,86.0
1942,kx1qrung,1,52,98,98,10393,23,1.2145662879877976,142,3,67,0.9566962770626366,134.0
1943,kx1qrung,1,21,84,84,8324,24,0.4902993214414688,28,3,13,0.916858816679865,28.0
1944,kx1qrung,1,39,84,84,12994,25,0.8091433697438183,44,3,45,0.946626538265491,63.0
1945,kx1qrung,1,30,86,86,7474,26,0.6459621798263714,30,3,26,0.8013583542890702,29.0
1946,kx1qrung,1,31,85,86,5604,27,0.6130415859539543,74,3,35,0.8434276513958406,126.0
1947,kx1qrung,1,46,85,84,14867,28,0.9294936308578554,61,3,24,0.9662936750968476,64.0
1948,kx1qrung,1,10,8,8,17459,29,0.3476570253930679,13,3,13,0.4539059575689228,66.0
1949,kx1qrung,1,9,24,24,7361,30,0.3606001089282001,4,3,15,0.377464279124328,11.0
1950,kx1qrung,1,36,87,87,8611,31,0.7583544816703526,61,3,34,0.971016706825666,108.0
1951,kx1qrung,1,54,92,92,9693,32,1.2757925239146377,125,3,57,0.9566962770626366,134.0
1952,kx1qrung,1,24,84,84,9944,33,0.5884341075635763,26,3,15,0.9669991259544,70.0
1953,kx1qrung,1,14,37,38,22857,34,0.3845854546454057,15,3,10,0.1836646302863872,10.0
1954,kx1qrung,1,50,84,85,13027,35,1.0964586248637271,64,3,32,0.7861743337667199,48.0
1955,kx1qrung,1,28,73,73,100960,36,0.6246266176931486,34,3,17,0.8493127920205841,66.0
1956,kx1qrung,1,1,15,16,6057,37,0.4102956940145065,13,2,81,0.4102956940145065,13.0
1957,kx1qrung,1,16,39,38,9780,38,0.4162224756014276,9,3,25,0.9085637425139398,12.0
1958,kx1qrung,1,32,70,70,7851,39,0.6837309308483916,45,3,28,0.9417446189245124,131.0
1959,kx1qrung,1,26,80,81,33978,40,0.6012176783568561,33,3,21,0.7266153533971146,106.0
1960,kx1qrung,1,49,92,91,7448,41,1.010512277793566,67,3,74,0.9662936750968476,64.0
1961,kx1qrung,1,11,20,20,25597,42,0.3591837367869553,9,3,23,0.8559935464734297,29.0
1962,kx1qrung,1,38,79,79,11969,43,0.7621729416081634,64,3,17,0.9765683593847632,112.0
1963,kx1qrung,1,15,80,80,5586,44,0.3754102726299531,27,3,7,0.9765683593847632,112.0
1964,kx1qrung,1,2,84,83,8279,45,0.7625797989041064,60,2,81,0.7625797989041064,60.0
1965,kx1qrung,1,20,66,66,12722,46,0.4701754606993975,22,3,13,0.8352107704266692,63.0
1966,kx1qrung,1,7,40,40,9254,47,0.3042981748132402,19,3,5,0.9798178198285872,129.0
1967,kx1qrung,1,29,98,98,13552,48,0.6516531785505184,17,3,48,0.6866368918045108,27.0
1968,kx1qrung,1,19,90,90,20987,49,0.4733665098670601,13,3,17,0.916858816679865,28.0
1969,kx1qrung,1,3,95,93,4668,50,0.9417446189245124,131,2,81,0.9417446189245124,131.0
1970,kx1qrung,1,23,87,88,8139,51,0.4380985052173102,75,3,24,0.3726122402818334,114.0
1971,kx1qrung,1,44,89,90,21256,52,0.8380444480927665,82,3,56,0.9765683593847632,112.0
1972,kx1qrung,1,42,91,92,6971,53,0.8462986770813339,51,3,61,0.7702311617391767,62.0
1973,kx1qrung,1,12,67,67,7309,54,0.358020219857293,20,3,10,0.7763934740203636,32.0
1974,kx1qrung,1,47,95,96,11103,55,1.0022813680192917,46,3,59,0.9479751547424754,47.0
1975,kx1qrung,1,33,91,92,5291,56,0.7010989416371628,43,3,34,0.9021786191903493,86.0
1976,kx1qrung,1,11,39,39,7406,57,0.3591837367869553,9,3,23,0.8559935464734297,29.0
1977,kx1qrung,1,25,62,62,10385,58,0.6142710144082902,22,3,20,0.211232953257335,5.0
1978,kx1qrung,1,53,85,85,9348,59,1.242279539723982,133,3,33,0.8933253295145774,46.0
1979,kx1qrung,1,40,100,100,10906,60,0.8483612905676081,24,3,46,0.8820969625736855,30.0
1980,l7yqrju4,1,37,32,30,48325,1,0.8052085886012976,32,3,36,0.759619233755914,38.0
1981,l7yqrju4,1,16,42,44,20012,2,0.4162224756014276,9,3,25,0.9085637425139398,12.0
1982,l7yqrju4,1,29,57,66,38527,3,0.6516531785505184,17,3,48,0.6866368918045108,27.0
1983,l7yqrju4,1,43,41,36,32205,4,0.9251247704584132,21,3,40,0.6846668431999672,7.0
1984,l7yqrju4,1,48,23,26,29244,5,0.9169710325390452,109,3,65,0.8434276513958406,126.0
1985,l7yqrju4,1,30,68,76,21299,6,0.6459621798263714,30,3,26,0.8013583542890702,29.0
1986,l7yqrju4,1,40,54,59,34149,7,0.8483612905676081,24,3,46,0.8820969625736855,30.0
1987,l7yqrju4,1,24,72,82,18514,8,0.5884341075635763,26,3,15,0.9669991259544,70.0
1988,l7yqrju4,1,52,84,89,9865,9,1.2145662879877976,142,3,67,0.9566962770626366,134.0
1989,l7yqrju4,1,2,88,88,22566,10,0.7625797989041064,60,2,81,0.7625797989041064,60.0
1990,l7yqrju4,1,13,76,72,36048,11,0.3752558173901754,9,3,74,0.2255708268386491,6.0
1991,l7yqrju4,1,53,22,27,75299,12,1.242279539723982,133,3,33,0.8933253295145774,46.0
1992,l7yqrju4,1,22,71,63,37239,13,0.5122615892207323,23,3,11,0.5366913127546721,30.0
1993,l7yqrju4,1,49,69,74,119371,14,1.010512277793566,67,3,74,0.9662936750968476,64.0
1994,l7yqrju4,1,41,75,81,38651,15,0.8639526186508597,14,3,73,0.6846668431999672,7.0
1995,l7yqrju4,1,33,71,81,30752,16,0.7010989416371628,43,3,34,0.9021786191903493,86.0
1996,l7yqrju4,1,20,80,86,21439,17,0.4701754606993975,22,3,13,0.8352107704266692,63.0
1997,l7yqrju4,1,3,93,95,52279,18,0.9417446189245124,131,2,81,0.9417446189245124,131.0
1998,l7yqrju4,1,9,25,33,9550,19,0.3606001089282001,4,3,15,0.377464279124328,11.0
1999,l7yqrju4,1,19,29,31,16639,20,0.4733665098670601,13,3,17,0.916858816679865,28.0
2000,l7yqrju4,1,46,77,80,16785,21,0.9294936308578554,61,3,24,0.9662936750968476,64.0
2001,l7yqrju4,1,11,28,30,17149,22,0.3591837367869553,9,3,23,0.8559935464734297,29.0
2002,l7yqrju4,1,18,75,78,11251,23,0.4408743309460485,17,3,9,0.7540329631872313,74.0
2003,l7yqrju4,1,50,81,87,4030,24,1.0964586248637271,64,3,32,0.7861743337667199,48.0
2004,l7yqrju4,1,4,83,91,4018,25,0.0956678954281365,4,3,2,0.8237862528535181,22.0
2005,l7yqrju4,1,54,56,64,47863,26,1.2757925239146377,125,3,57,0.9566962770626366,134.0
2006,l7yqrju4,1,12,28,29,11225,27,0.358020219857293,20,3,10,0.7763934740203636,32.0
2007,l7yqrju4,1,42,22,24,19431,28,0.8462986770813339,51,3,61,0.7702311617391767,62.0
2008,l7yqrju4,1,26,36,36,20576,29,0.6012176783568561,33,3,21,0.7266153533971146,106.0
2009,l7yqrju4,1,23,33,35,17882,30,0.4380985052173102,75,3,24,0.3726122402818334,114.0
2010,l7yqrju4,1,39,74,78,22316,31,0.8091433697438183,44,3,45,0.946626538265491,63.0
2011,l7yqrju4,1,8,55,57,13421,32,0.3340693395882899,3,2,19,0.211232953257335,5.0
2012,l7yqrju4,1,36,70,74,9454,33,0.7583544816703526,61,3,34,0.971016706825666,108.0
2013,l7yqrju4,1,10,65,69,41747,34,0.3476570253930679,13,3,13,0.4539059575689228,66.0
2014,l7yqrju4,1,47,78,81,74451,35,1.0022813680192917,46,3,59,0.9479751547424754,47.0
2015,l7yqrju4,1,44,81,81,31479,36,0.8380444480927665,82,3,56,0.9765683593847632,112.0
2016,l7yqrju4,1,34,78,85,19867,37,0.6906282766265875,63,3,41,0.9765683593847632,112.0
2017,l7yqrju4,1,27,75,78,29212,38,0.623626006950254,24,3,15,0.8573276323656119,39.0
2018,l7yqrju4,1,7,75,76,10770,39,0.3042981748132402,19,3,5,0.9798178198285872,129.0
2019,l7yqrju4,1,51,19,19,8370,40,1.071057236425062,144,3,40,0.3726122402818334,114.0
2020,l7yqrju4,1,11,35,31,8312,41,0.3591837367869553,9,3,23,0.8559935464734297,29.0
2021,l7yqrju4,1,45,38,39,10187,42,0.9093384157108588,61,3,27,0.961979984373074,37.0
2022,l7yqrju4,1,32,59,60,5485,43,0.6837309308483916,45,3,28,0.9417446189245124,131.0
2023,l7yqrju4,1,31,34,39,8345,44,0.6130415859539543,74,3,35,0.8434276513958406,126.0
2024,l7yqrju4,1,38,71,74,14550,45,0.7621729416081634,64,3,17,0.9765683593847632,112.0
2025,l7yqrju4,1,35,46,45,15460,46,0.7723177389186597,33,3,36,0.8013583542890702,29.0
2026,l7yqrju4,1,17,57,61,7923,47,0.4300659169654007,18,3,24,0.9217867638198928,45.0
2027,l7yqrju4,1,25,39,42,8708,48,0.6142710144082902,22,3,20,0.211232953257335,5.0
2028,l7yqrju4,1,15,59,59,10698,49,0.3754102726299531,27,3,7,0.9765683593847632,112.0
2029,l7yqrju4,1,53,33,32,43627,50,1.242279539723982,133,3,33,0.8933253295145774,46.0
2030,l7yqrju4,1,5,74,75,4701,51,0.156049862497609,14,3,4,0.714319788998292,186.0
2031,l7yqrju4,1,24,72,71,5837,52,0.5884341075635763,26,3,15,0.9669991259544,70.0
2032,l7yqrju4,1,28,72,72,6803,53,0.6246266176931486,34,3,17,0.8493127920205841,66.0
2033,l7yqrju4,1,17,73,78,3917,54,0.4300659169654007,18,3,24,0.9217867638198928,45.0
2034,l7yqrju4,1,6,60,61,5890,55,0.1876405528433906,6,3,3,0.9005890912789549,59.0
2035,l7yqrju4,1,1,68,68,8578,56,0.4102956940145065,13,2,81,0.4102956940145065,13.0
2036,l7yqrju4,1,33,57,59,10290,57,0.7010989416371628,43,3,34,0.9021786191903493,86.0
2037,l7yqrju4,1,14,67,69,5673,58,0.3845854546454057,15,3,10,0.1836646302863872,10.0
2038,l7yqrju4,1,41,54,56,11444,59,0.8639526186508597,14,3,73,0.6846668431999672,7.0
2039,l7yqrju4,1,21,40,39,13703,60,0.4902993214414688,28,3,13,0.916858816679865,28.0
2040,lnnq6cml,4,181,13,15,19506,1,0.4791830882294255,13,3,11,0.3726122402818334,114.0
2041,lnnq6cml,4,173,16,17,11355,2,0.3395589513172429,31,3,14,0.3726122402818334,114.0
2042,lnnq6cml,4,163,52,52,11995,3,0.347287799177756,2,2,81,0.347287799177756,2.0
2043,lnnq6cml,4,192,85,86,8291,4,0.6444621630619757,44,3,31,0.7266153533971146,106.0
2044,lnnq6cml,4,211,51,53,8058,5,0.958806385889828,77,3,71,0.8986092320669834,78.0
2045,lnnq6cml,4,206,87,87,7983,6,0.8688173112839913,39,3,26,0.8237862528535181,22.0
2046,lnnq6cml,4,198,93,94,9459,7,0.7910278800815163,37,3,40,0.7973260104912844,32.0
2047,lnnq6cml,4,168,19,21,17927,8,0.176291500995151,9,3,3,0.8134343165694118,62.0
2048,lnnq6cml,4,213,79,79,12961,9,0.9289439316455628,140,3,67,0.9365506107841312,177.0
2049,lnnq6cml,4,185,50,50,64594,10,0.6051645846170632,29,3,13,0.846994161972378,84.0
2050,lnnq6cml,4,190,69,69,12267,11,0.6190789875997389,38,3,41,0.7702311617391767,62.0
2051,lnnq6cml,4,192,84,85,9063,12,0.6444621630619757,44,3,31,0.7266153533971146,106.0
2052,lnnq6cml,4,191,13,13,11029,13,0.677246125180925,6,3,74,0.436944813114559,3.0
2053,lnnq6cml,4,209,75,74,9693,14,0.9297299128467926,56,3,23,0.846994161972378,84.0
2054,lnnq6cml,4,166,26,70,23483,15,0.1031037488543488,7,3,4,0.846994161972378,84.0
2055,lnnq6cml,4,214,91,96,11567,16,1.0686073595373673,95,3,37,0.9676097794179505,134.0
2056,lnnq6cml,4,215,89,93,9403,17,1.1860100908650992,117,3,52,0.9297137410864044,113.0
2057,lnnq6cml,4,195,78,93,14031,18,0.6989641540059465,44,3,31,0.8986092320669834,78.0
2058,lnnq6cml,4,180,21,22,13899,19,0.4493649940130184,13,3,28,0.3709748019792861,17.0
2059,lnnq6cml,4,187,89,90,11139,20,0.613460497492042,29,3,33,0.8134343165694118,62.0
2060,lnnq6cml,4,177,75,87,12429,21,0.3949434703252076,23,3,9,0.9479751547424754,47.0
2061,lnnq6cml,4,206,75,87,10385,22,0.8688173112839913,39,3,26,0.8237862528535181,22.0
2062,lnnq6cml,4,216,81,89,9349,23,1.3011256677898475,81,3,53,0.9479751547424754,47.0
2063,lnnq6cml,4,163,51,51,15427,24,0.347287799177756,2,2,81,0.347287799177756,2.0
2064,lnnq6cml,4,208,64,75,9561,25,0.9110842342660554,35,3,51,0.8559935464734297,29.0
2065,lnnq6cml,4,171,67,86,13629,26,0.356342238577416,13,3,8,0.7702311617391767,62.0
2066,lnnq6cml,4,210,72,81,7989,27,0.7798671275450725,166,3,24,0.2991310414639597,676.0
2067,lnnq6cml,4,188,29,29,12735,28,0.638008520198901,21,3,31,0.586131803873728,40.0
2068,lnnq6cml,4,165,76,76,13325,29,0.9724226038193264,146,2,81,0.9724226038193264,146.0
2069,lnnq6cml,4,183,71,78,8595,30,0.4453448668358873,51,3,25,0.8434276513958406,126.0
2070,lnnq6cml,4,178,51,70,10931,31,0.4079937507842207,18,3,8,0.9668164998304252,98.0
2071,lnnq6cml,4,182,75,87,12081,32,0.4895868455541154,15,3,16,0.8237862528535181,22.0
2072,lnnq6cml,4,167,50,49,10511,33,0.1509014706290701,16,3,3,0.1503843675749793,26.0
2073,lnnq6cml,4,180,20,32,11287,34,0.4493649940130184,13,3,28,0.3709748019792861,17.0
2074,lnnq6cml,4,201,72,85,10991,35,0.8374632620981224,27,3,47,0.916858816679865,28.0
2075,lnnq6cml,4,176,66,85,13457,36,0.3818311282520559,27,3,10,0.960681764435038,87.0
2076,lnnq6cml,4,170,49,72,8151,37,0.3264826500049776,19,3,9,0.8721238123967918,127.0
2077,lnnq6cml,4,196,52,69,10581,38,0.7219807493093688,61,3,38,0.9417446189245124,131.0
2078,lnnq6cml,4,205,24,25,14597,39,0.854591723659465,45,3,71,0.586131803873728,40.0
2079,lnnq6cml,4,212,51,52,10915,40,1.0420777811240596,47,3,41,0.7266153533971146,106.0
2080,lnnq6cml,4,202,17,17,7803,41,0.862463389716247,30,3,41,0.5366913127546721,30.0
2081,lnnq6cml,4,174,50,77,10393,42,0.3166127993157546,55,3,17,0.9365506107841312,177.0
2082,lnnq6cml,4,194,82,93,8465,43,0.6684439589776937,49,3,25,0.9806767876398864,110.0
2083,lnnq6cml,4,172,23,34,8105,44,0.3507988707359171,21,3,15,0.946626538265491,63.0
2084,lnnq6cml,4,204,49,57,8519,45,0.8311935136254743,60,3,54,0.9021786191903493,86.0
2085,lnnq6cml,4,200,68,74,8377,46,0.7877732955340623,46,3,43,0.8493127920205841,66.0
2086,lnnq6cml,4,201,69,73,9299,47,0.8374632620981224,27,3,47,0.916858816679865,28.0
2087,lnnq6cml,4,184,16,28,7071,48,0.5595173433892039,18,3,18,0.5366913127546721,30.0
2088,lnnq6cml,4,164,51,51,10423,49,0.8820969625736855,30,2,81,0.8820969625736855,30.0
2089,lnnq6cml,4,193,14,14,8271,50,0.6797611222595863,36,3,29,0.7540329631872313,74.0
2090,lnnq6cml,4,197,72,72,13987,51,0.7167609284843239,73,3,46,0.9765683593847632,112.0
2091,lnnq6cml,4,179,9,10,7950,52,0.4262352800194719,13,3,31,0.5366913127546721,30.0
2092,lnnq6cml,4,186,50,50,7415,53,0.5948589818533224,36,3,15,0.9804606443733836,118.0
2093,lnnq6cml,4,203,11,11,13731,54,0.8974010156175157,8,3,44,0.436944813114559,3.0
2094,lnnq6cml,4,189,5,13,12587,55,0.6414602128509337,19,3,35,0.1179472434569747,7.0
2095,lnnq6cml,4,199,49,49,8861,56,0.6734325814767176,120,3,44,0.3726122402818334,114.0
2096,lnnq6cml,4,171,49,67,9873,57,0.356342238577416,13,3,8,0.7702311617391767,62.0
2097,lnnq6cml,4,207,49,60,11553,58,0.8864934272407439,36,3,42,0.6744294655429091,36.0
2098,lnnq6cml,4,175,2,4,4449,59,0.3989856936066486,8,3,13,0.1179472434569747,7.0
2099,lnnq6cml,4,169,50,60,13751,60,0.3091753452749824,18,3,8,0.970575943324718,106.0
2100,mxyokn3n,1,30,22,28,5970,1,0.6459621798263714,30,3,26,0.8013583542890702,29.0
2101,mxyokn3n,1,29,34,37,3818,2,0.6516531785505184,17,3,48,0.6866368918045108,27.0
2102,mxyokn3n,1,23,69,54,3312,3,0.4380985052173102,75,3,24,0.3726122402818334,114.0
2103,mxyokn3n,1,5,9,27,3827,4,0.156049862497609,14,3,4,0.714319788998292,186.0
2104,mxyokn3n,1,15,37,63,3793,5,0.3754102726299531,27,3,7,0.9765683593847632,112.0
2105,mxyokn3n,1,36,52,66,3821,6,0.7583544816703526,61,3,34,0.971016706825666,108.0
2106,mxyokn3n,1,37,71,70,4069,7,0.8052085886012976,32,3,36,0.759619233755914,38.0
2107,mxyokn3n,1,10,19,30,2939,8,0.3476570253930679,13,3,13,0.4539059575689228,66.0
2108,mxyokn3n,1,49,96,97,3919,9,1.010512277793566,67,3,74,0.9662936750968476,64.0
2109,mxyokn3n,1,28,56,69,3101,10,0.6246266176931486,34,3,17,0.8493127920205841,66.0
2110,mxyokn3n,1,38,55,65,3760,11,0.7621729416081634,64,3,17,0.9765683593847632,112.0
2111,mxyokn3n,1,14,33,48,4434,12,0.3845854546454057,15,3,10,0.1836646302863872,10.0
2112,mxyokn3n,1,11,40,45,3369,13,0.3591837367869553,9,3,23,0.8559935464734297,29.0
2113,mxyokn3n,1,21,68,70,3822,14,0.4902993214414688,28,3,13,0.916858816679865,28.0
2114,mxyokn3n,1,4,4,62,3980,15,0.0956678954281365,4,3,2,0.8237862528535181,22.0
2115,mxyokn3n,1,22,25,41,3682,16,0.5122615892207323,23,3,11,0.5366913127546721,30.0
2116,mxyokn3n,1,46,60,77,3463,17,0.9294936308578554,61,3,24,0.9662936750968476,64.0
2117,mxyokn3n,1,51,91,98,5630,18,1.071057236425062,144,3,40,0.3726122402818334,114.0
2118,mxyokn3n,1,33,65,68,4127,19,0.7010989416371628,43,3,34,0.9021786191903493,86.0
2119,mxyokn3n,1,40,80,82,3053,20,0.8483612905676081,24,3,46,0.8820969625736855,30.0
2120,mxyokn3n,1,2,83,82,6821,21,0.7625797989041064,60,2,81,0.7625797989041064,60.0
2121,mxyokn3n,1,4,1,27,4750,22,0.0956678954281365,4,3,2,0.8237862528535181,22.0
2122,mxyokn3n,1,9,18,23,3390,23,0.3606001089282001,4,3,15,0.377464279124328,11.0
2123,mxyokn3n,1,53,80,82,3393,24,1.242279539723982,133,3,33,0.8933253295145774,46.0
2124,mxyokn3n,1,7,43,63,3639,25,0.3042981748132402,19,3,5,0.9798178198285872,129.0
2125,mxyokn3n,1,12,38,50,3192,26,0.358020219857293,20,3,10,0.7763934740203636,32.0
2126,mxyokn3n,1,52,72,71,4008,27,1.2145662879877976,142,3,67,0.9566962770626366,134.0
2127,mxyokn3n,1,13,24,22,5585,28,0.3752558173901754,9,3,74,0.2255708268386491,6.0
2128,mxyokn3n,1,52,73,72,3486,29,1.2145662879877976,142,3,67,0.9566962770626366,134.0
2129,mxyokn3n,1,7,57,78,3118,30,0.3042981748132402,19,3,5,0.9798178198285872,129.0
2130,mxyokn3n,1,24,52,60,4058,31,0.5884341075635763,26,3,15,0.9669991259544,70.0
2131,mxyokn3n,1,43,26,28,2591,32,0.9251247704584132,21,3,40,0.6846668431999672,7.0
2132,mxyokn3n,1,27,30,42,2677,33,0.623626006950254,24,3,15,0.8573276323656119,39.0
2133,mxyokn3n,1,35,81,81,2813,34,0.7723177389186597,33,3,36,0.8013583542890702,29.0
2134,mxyokn3n,1,42,82,82,2631,35,0.8462986770813339,51,3,61,0.7702311617391767,62.0
2135,mxyokn3n,1,41,29,31,4458,36,0.8639526186508597,14,3,73,0.6846668431999672,7.0
2136,mxyokn3n,1,20,70,71,26767,37,0.4701754606993975,22,3,13,0.8352107704266692,63.0
2137,mxyokn3n,1,3,92,93,3661,38,0.9417446189245124,131,2,81,0.9417446189245124,131.0
2138,mxyokn3n,1,26,71,76,2832,39,0.6012176783568561,33,3,21,0.7266153533971146,106.0
2139,mxyokn3n,1,48,63,68,4332,40,0.9169710325390452,109,3,65,0.8434276513958406,126.0
2140,mxyokn3n,1,6,7,51,3283,41,0.1876405528433906,6,3,3,0.9005890912789549,59.0
2141,mxyokn3n,1,54,66,67,2765,42,1.2757925239146377,125,3,57,0.9566962770626366,134.0
2142,mxyokn3n,1,19,37,41,5585,43,0.4733665098670601,13,3,17,0.916858816679865,28.0
2143,mxyokn3n,1,18,19,37,3047,44,0.4408743309460485,17,3,9,0.7540329631872313,74.0
2144,mxyokn3n,1,45,79,82,3098,45,0.9093384157108588,61,3,27,0.961979984373074,37.0
2145,mxyokn3n,1,25,3,31,2906,46,0.6142710144082902,22,3,20,0.211232953257335,5.0
2146,mxyokn3n,1,17,36,46,12845,47,0.4300659169654007,18,3,24,0.9217867638198928,45.0
2147,mxyokn3n,1,30,68,72,4741,48,0.6459621798263714,30,3,26,0.8013583542890702,29.0
2148,mxyokn3n,1,22,31,67,3503,49,0.5122615892207323,23,3,11,0.5366913127546721,30.0
2149,mxyokn3n,1,44,31,40,3055,50,0.8380444480927665,82,3,56,0.9765683593847632,112.0
2150,mxyokn3n,1,1,2,2,5261,51,0.4102956940145065,13,2,81,0.4102956940145065,13.0
2151,mxyokn3n,1,8,0,23,5239,52,0.3340693395882899,3,2,19,0.211232953257335,5.0
